id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S848770,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,258,vil,2019-08-03T21:15:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141322.0,848770.0,Thunderstorm Wind,40.664627127250093,-76.331832247185616,43.013051943299743,-70.5143636014672,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.5970316430608702
S852611,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,244,vil,2019-08-11T20:48:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,142010.0,852611.0,Thunderstorm Wind,43.576748882224074,-113.98954496017824,47.518791320873746,-109.9421217706718,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S837635,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,381,vil,2019-07-09T19:37:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139262.0,837635.0,Thunderstorm Wind,42.269084722845093,-107.79110990282551,46.003191299987279,-103.42925558248258,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S853252,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,361,vil,2019-08-13T19:50:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142112.0,853252.0,Thunderstorm Wind,42.113845572730533,-73.8255637665805,44.313068396934931,-67.744901907944907,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,245.0,0.0
S846468,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,69,vil,2019-07-23T15:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140807.0,846468.0,Thunderstorm Wind,40.309162408552467,-73.56142717939079,42.511885215892633,-67.671057882450427,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,251.0,0.0
S847108,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,191,vil,2019-07-30T20:55:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140983.0,847108.0,Thunderstorm Wind,42.541535484501523,-76.4672222712245,44.880624344947691,-70.447304361666667,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S850564,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,91,vil,2019-08-27T03:08:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,141655.0,850564.0,Thunderstorm Wind,34.883166190661328,-96.94790466851525,38.213965982605465,-92.50139057250307,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S840965,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,481,vil,2019-08-18T21:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139808.0,840965.0,Thunderstorm Wind,39.367723523354613,-78.221120949172388,41.825939185192887,-72.613832499565675,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S836870,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,313,vil,2019-07-21T21:21:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139139.0,836870.0,Thunderstorm Wind,27.572901673421477,-84.605677059279444,30.422555703535231,-80.125661776620532,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S844166,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,194,vil,2019-07-21T20:20:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140424.0,844166.0,Thunderstorm Wind,36.960083147204813,-81.469891482442591,39.599265063895331,-76.216313932792985,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S847622,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,422,vil,2019-07-22T20:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141068.0,847622.0,Thunderstorm Wind,35.783152445302221,-82.133175817422455,38.462552103241,-77.004374929571583,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S854791,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,276,vil,2019-09-25T01:50:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142381.0,854791.0,Thunderstorm Wind,44.743929318694867,-91.875512370526693,47.837639561870212,-86.365289233717036,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S855943,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,431,vil,2019-09-03T03:00:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142566.0,855943.0,Thunderstorm Wind,29.905253826163502,-114.52442534339077,33.837435855490568,-111.0632147232683,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S847751,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,102,vil,2019-08-18T22:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140673.0,847751.0,Thunderstorm Wind,39.864710240001848,-83.5535796517842,42.586524532246678,-78.124487088437974,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S857352,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,222,vil,2019-09-06T00:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,142882.0,857352.0,Thunderstorm Wind,34.01028744976545,-116.48773736173278,38.001498897543847,-112.99674145804329,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S845960,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,53,vil,2019-07-23T20:28:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140732.0,845960.0,Thunderstorm Wind,34.59866854145681,-79.667278310506589,37.167368093899682,-74.539488890585559,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843657,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,179,vil,2019-09-07T21:31:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140294.0,843657.0,Thunderstorm Wind,34.864609988528557,-106.47431993407494,38.54554544327754,-102.46384240187521,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S848393,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,473,vil,2019-08-12T02:20:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141202.0,848393.0,Thunderstorm Wind,37.970077389848562,-103.32016851711485,41.539912734996037,-98.984794126640352,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S836875,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,477,vil,2019-07-22T18:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139143.0,836875.0,Thunderstorm Wind,28.797118347526172,-84.395141054771543,31.62886656409707,-79.836801551649955,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S853388,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,165,vil,2019-08-12T21:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140875.0,853388.0,Thunderstorm Wind,34.329968003364115,-102.07262552545036,37.856053446885817,-97.886097660501846,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S855052,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,237,vil,2019-09-15T16:40:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141352.0,855052.0,Thunderstorm Wind,29.033448511224393,-83.966181320505925,31.844427045685286,-79.379119755435156,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,211.0,0.0
S841485,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,226,vil,2019-07-14T17:55:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139088.0,841485.0,Thunderstorm Wind,43.988887535383256,-71.810422710150959,46.055527481248205,-65.419340045651225,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S848269,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,111,vil,2019-08-01T22:29:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,140618.0,848269.0,Thunderstorm Wind,35.113008672393562,-82.269429803484783,37.803518115965183,-77.1996180179807,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S853391,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,261,vil,2019-08-15T10:23:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,140876.0,853391.0,Thunderstorm Wind,33.831833150699744,-103.6306114499412,37.414344423750784,-99.5399695565798,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S833039,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,7,vil,2019-08-02T21:46:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,138565.0,833039.0,Thunderstorm Wind,34.613215509202426,-105.13093393302142,38.247968159154439,-101.06975183005017,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S842767,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,426,vil,2019-07-23T02:45:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140077.0,842767.0,Thunderstorm Wind,30.362699582294717,-112.95444784894421,34.24915935267753,-109.4127731233922,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S849552,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,377,vil,2019-09-21T02:43:00Z,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,141496.0,849552.0,Thunderstorm Wind,42.380840365974322,-105.43288079638027,46.031160892783824,-100.92105821576159,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S851856,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,65,vil,2019-08-18T21:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139205.0,851856.0,Thunderstorm Wind,39.285793302570227,-80.470108208299024,41.858998345481389,-74.963842625793561,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S854161,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,28,vil,2019-08-19T21:27:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,142266.0,854161.0,Thunderstorm Wind,35.363171490167218,-103.98114443201736,38.957252519564854,-99.8273939219652,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843281,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,94,vil,2019-08-11T00:06:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140205.0,843281.0,Thunderstorm Wind,28.756170255586053,-84.504594217550817,31.593059514355375,-79.952390916310208,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843409,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,352,vil,2019-08-02T23:59:00Z,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,140225.0,843409.0,Thunderstorm Wind,32.655785511833876,-113.67657359334257,36.564524699721289,-110.09416973218254,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S843793,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,263,vil,2019-07-30T00:25:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140326.0,843793.0,Thunderstorm Wind,30.869711896254053,-111.38229977160536,34.708876332605854,-107.75675101936176,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S846737,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,26,vil,2019-07-28T21:46:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,140919.0,846737.0,Thunderstorm Wind,41.278346137931415,-86.400741132921254,44.129526063091724,-80.965007629106111,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S828306,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,109,vil,2019-07-21T17:17:00Z,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137856.0,828306.0,Thunderstorm Wind,37.604173007466812,-86.356111664883713,40.471563633622132,-81.250841901887213,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S851474,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,387,vil,2019-08-04T23:35:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138648.0,851474.0,Thunderstorm Wind,33.297313304468567,-89.793916532929444,36.33880275954224,-85.150462370675129,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S855443,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,267,vil,2019-09-25T21:41:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,142513.0,855443.0,Thunderstorm Wind,34.385585767316513,-93.4882937947692,37.578218666054759,-88.924487204232349,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S845076,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,207,vil,2019-07-21T02:15:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140589.0,845076.0,Thunderstorm Wind,39.976377590039924,-82.285831925030763,42.635306957835688,-76.790370141514941,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S848917,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,177,vil,2019-08-14T00:00:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141026.0,848917.0,Thunderstorm Wind,40.208204237501761,-90.429252792428954,43.24990037212622,-85.285867341709888,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S856726,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,482,vil,2019-09-21T03:40:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140889.0,856726.0,Thunderstorm Wind,32.982201161689041,-104.36878622378531,36.591324626760944,-100.35234044419208,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S840342,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,492,vil,2019-07-15T01:06:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,139715.0,840342.0,Thunderstorm Wind,45.051036225675652,-110.48348726866637,48.884802126195993,-106.10355101377321,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S851094,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,118,vil,2019-08-15T00:40:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,141766.0,851094.0,Thunderstorm Wind,39.302158288707133,-87.110237681071752,42.196098360904386,-81.89210442268498,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S839447,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,407,vil,2019-08-20T21:30:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139532.0,839447.0,Thunderstorm Wind,35.942919772125386,-85.666600437201765,38.787421060185139,-80.666606180354009,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S840215,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,359,vil,2019-08-01T22:20:00Z,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139695.0,840215.0,Thunderstorm Wind,37.798121323260638,-85.265302481670091,40.613652404104,-80.096972250761979,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
S857496,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0701_1231.h5,25,vil,2019-09-22T01:21:00Z,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,142929.0,857496.0,Thunderstorm Wind,39.327927462274104,-98.8602975871125,42.727390609915858,-94.206488360028359,+proj=laea +lat_0=38 +lon_0=-98 +units=m +a=6370997.0 +ellps=sphere ,384,384,384000.0,384000.0,0.0,254.0,0.0
